,SURCHARGE,MATERIAL_NBR,PERIOD,COMMERCIAL_SALES_TERRITORY_CODE,SALES_TCFXACT,NET_QTY,COMMERCIAL_TEAM,COMMERCIAL_SUBREGION_DESC,COMPANY_CODE,COMMERCIAL_DISTRICT_DESCRIPTION,COMMERCIAL_AREA_DESCRIPTION,COMMERCIAL_COUNTRY_NAME,COMMERCIAL_AREA_CODE,COMMERCIAL_DISTRICT,GROSS_SALES,REGION_CODE,REGION_DESCRIPTION,CROP,COMMERCIAL_TEAM_DESCRIPTION,BASE_SALES,DISCOUNT
1993,1303.048338778023,10775527.0,2021,205.0,12393.064299670576,132.1319852692993,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,14643.593793737065,4,SAM,LETTUCE,BRAZIL,13340.545454959043,2250.52949406649
1994,2643.686644069949,10840149.0,2020,205.0,21834.87837504334,1072.239993641312,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,25652.972243232347,4,SAM,LETTUCE,BRAZIL,23009.2855991624,3818.093868189007
1995,3021.467884870507,30053936.0,2021,205.0,21756.445040302617,1004.788902140842,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,25281.066553222183,4,SAM,LETTUCE,BRAZIL,22259.598668351675,3524.621512919566
1996,2592.034927875476,10835344.0,2022,205.0,13594.68879246018,223.1647961703559,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,16270.678206828674,4,SAM,LETTUCE,BRAZIL,13678.643278953197,2675.989414368494
1997,3594.1217572437286,10835344.0,2022,214.0,28301.32515065391,672.2594365646237,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,33084.87564806743,4,SAM,LETTUCE,LAS,29490.753890823697,4783.55049741352
1998,4578.300710523304,10835344.0,2022,214.0,25453.48944263507,329.744943987438,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,30233.76173723645,4,SAM,LETTUCE,LAS,25655.461026713147,4780.272294601383
1999,3189.176435133998,10835344.0,2020,205.0,21405.823941151637,682.6369413548476,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,25023.501668342873,4,SAM,LETTUCE,BRAZIL,21834.325233208874,3617.6777271912365
2000,1201.996157908396,10775527.0,2020,205.0,11753.587316808884,781.6294174400671,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,14647.321951337342,4,SAM,LETTUCE,BRAZIL,13445.325793428947,2893.7346345284586
2001,2020.7240821949151,10835344.0,2022,205.0,19885.027249181403,375.7998031409568,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23294.75119837896,4,SAM,LETTUCE,BRAZIL,21274.027116184043,3409.7239491975574
2002,4641.54858962595,10835344.0,2021,214.0,26088.290485510945,1046.449151883399,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,32413.098105489495,4,SAM,LETTUCE,LAS,27771.549515863546,6324.807619978549
2003,1605.8920277703035,10840149.0,2020,205.0,10704.13270669076,1181.814557600268,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,12254.149195612332,4,SAM,LETTUCE,BRAZIL,10648.257167842028,1550.0164889215719
2004,2870.2902501996696,10840149.0,2020,205.0,17516.059326042443,401.0727860154369,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22358.807791190065,4,SAM,LETTUCE,BRAZIL,19488.517540990397,4842.748465147621
2005,4143.676065408181,10840149.0,2021,205.0,22249.830083785102,801.6858428489504,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,27313.187433414456,4,SAM,LETTUCE,BRAZIL,23169.511368006275,5063.357349629353
2006,3800.4905177050355,30053936.0,2021,205.0,25324.733013763675,1610.37156645896,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,27653.384106519432,4,SAM,LETTUCE,BRAZIL,23852.893588814397,2328.6510927557583
2007,2683.419933449937,10840149.0,2021,205.0,14412.918890289897,774.638537723811,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,16576.283948566186,4,SAM,LETTUCE,BRAZIL,13892.864015116249,2163.3650582762884
2008,2494.5176200188653,10840149.0,2022,205.0,14931.334896668901,370.9722020434875,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17692.64832388913,4,SAM,LETTUCE,BRAZIL,15198.130703870265,2761.3134272202287
2009,1896.7726659827742,10840149.0,2022,205.0,11883.972575398118,90.45335331678723,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13518.139071531443,4,SAM,LETTUCE,BRAZIL,11621.366405548668,1634.1664961333238
2010,3069.64096979881,10840149.0,2022,205.0,25785.772190004813,659.2260965552036,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,30305.527967736543,4,SAM,LETTUCE,BRAZIL,27235.886997937734,4519.755777731731
2011,1387.4158066077619,10835344.0,2022,205.0,9277.896164641727,2161.665617674807,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,11397.239762236395,4,SAM,LETTUCE,BRAZIL,10009.823955628633,2119.3435975946686
2012,4417.3177219201825,30053936.0,2022,205.0,25002.165636717607,822.9946298757233,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,27872.192650432346,4,SAM,LETTUCE,BRAZIL,23454.874928512163,2870.0270137147386
2013,1856.1574672356785,30053936.0,2021,205.0,15020.182780563282,1169.702040674396,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,19807.101667768995,4,SAM,LETTUCE,BRAZIL,17950.944200533315,4786.918887205712
2014,2255.615168755197,10835344.0,2020,214.0,16706.306250919926,437.7853512261256,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,19776.668537041878,4,SAM,LETTUCE,LAS,17521.05336828668,3070.362286121953
2015,3434.8327076618198,30053936.0,2021,205.0,20211.430764740417,1592.205395412251,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,24650.335602245592,4,SAM,LETTUCE,BRAZIL,21215.502894583773,4438.904837505176
2016,4868.127097645481,30053936.0,2021,205.0,22924.306071695548,551.7311643350229,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26738.991150081434,4,SAM,LETTUCE,BRAZIL,21870.864052435954,3814.685078385886
2017,2582.4319758039446,10840149.0,2021,205.0,16791.448274022077,720.1598941524852,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,18865.635586173325,4,SAM,LETTUCE,BRAZIL,16283.203610369379,2074.187312151249
2018,2670.3741223675165,10840149.0,2020,205.0,22826.845093222968,550.0377299167585,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,27295.03975296664,4,SAM,LETTUCE,BRAZIL,24624.665630599124,4468.194659743672
2019,1604.9189634674005,10835344.0,2020,205.0,11493.9952063194,735.5948867109315,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,12156.414782402073,4,SAM,LETTUCE,BRAZIL,10551.495818934673,662.4195760826728
2020,1963.4171379023112,10835344.0,2021,205.0,14272.526124399787,1046.767993116992,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17687.237250697555,4,SAM,LETTUCE,BRAZIL,15723.820112795245,3414.7111262977687
2021,1911.658039130145,10840149.0,2020,205.0,12280.170357558283,923.6516888412139,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,14056.299924299037,4,SAM,LETTUCE,BRAZIL,12144.641885168892,1776.1295667407533
2022,3519.1529775822287,10835344.0,2020,214.0,20493.203401352155,1516.563788733297,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,24117.890530571087,4,SAM,LETTUCE,LAS,20598.73755298886,3624.6871292189307
2023,3864.81007250397,10840149.0,2020,205.0,23854.062555365632,170.207424587108,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,30251.004401840535,4,SAM,LETTUCE,BRAZIL,26386.194329336566,6396.941846474904
2024,3736.4892347920163,10835344.0,2022,205.0,24137.66678330174,566.800588157026,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,25622.123809669894,4,SAM,LETTUCE,BRAZIL,21885.634574877877,1484.457026368152
2025,3746.692615148523,10835344.0,2022,205.0,20102.679564938564,1683.685435159542,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23579.606691164125,4,SAM,LETTUCE,BRAZIL,19832.9140760156,3476.9271262255597
2026,1914.873398438752,30053936.0,2022,205.0,12583.75542051292,611.7380775229731,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,14642.589264536766,4,SAM,LETTUCE,BRAZIL,12727.715866098013,2058.8338440238463
2027,5247.153505274077,10835344.0,2021,205.0,28384.0515733729,515.4691006291217,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,34762.64317627573,4,SAM,LETTUCE,BRAZIL,29515.48967100165,6378.591602902827
2028,1457.2165897212055,10835344.0,2022,205.0,9226.061352221142,852.366020630054,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,11583.277261653884,4,SAM,LETTUCE,BRAZIL,10126.060671932679,2357.2159094327417
2029,1815.6200778875418,10835344.0,2022,214.0,10981.23720035084,73.07767196239337,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,13088.922451275626,4,SAM,LETTUCE,LAS,11273.302373388085,2107.685250924785
2030,2442.6791052194526,10835344.0,2022,205.0,12986.455249562503,1678.307735650688,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,15315.316559437524,4,SAM,LETTUCE,BRAZIL,12872.637454218071,2328.86130987502
2031,1960.1234153301543,10775527.0,2020,205.0,15162.516900279012,1515.215527959026,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,16975.550221127563,4,SAM,LETTUCE,BRAZIL,15015.426805797408,1813.033320848551
2032,2571.255033603564,30053936.0,2021,205.0,13934.217451953002,1256.933950710821,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,17160.736085782173,4,SAM,LETTUCE,BRAZIL,14589.48105217861,3226.5186338291714
2033,4810.607216149802,10775527.0,2022,205.0,24144.607220468184,514.8159660374278,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,29090.294775489852,4,SAM,LETTUCE,BRAZIL,24279.68755934005,4945.68755502167
2034,3343.4262313291115,10835344.0,2022,205.0,21091.207498056894,63.96227778463333,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,24544.058284759787,4,SAM,LETTUCE,BRAZIL,21200.632053430676,3452.850786702894
2035,2585.6405223752195,10835344.0,2022,214.0,21931.291068533763,2335.782086352295,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,24639.503267289307,4,SAM,LETTUCE,LAS,22053.862744914088,2708.212198755545
2036,4144.0488281415455,10835344.0,2022,205.0,23475.182432787773,1557.854568339825,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28784.62890726299,4,SAM,LETTUCE,BRAZIL,24640.580079121446,5309.4464744752195
2037,2205.449644927894,10840149.0,2021,205.0,14738.811652141965,1820.525227140063,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,15858.066548537647,4,SAM,LETTUCE,BRAZIL,13652.616903609753,1119.254896395681
2038,2005.3921164312442,10840149.0,2022,205.0,11583.527152592605,1602.317556887862,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,14201.419525877554,4,SAM,LETTUCE,BRAZIL,12196.02740944631,2617.8923732849485
2039,5245.839129618745,10840149.0,2020,205.0,27472.25851347265,1357.592860182698,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,31419.038477288388,4,SAM,LETTUCE,BRAZIL,26173.199347669644,3946.779963815738
2040,2311.8315212241364,10835344.0,2022,205.0,13497.995528127884,336.3380294291109,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,14679.25466172371,4,SAM,LETTUCE,BRAZIL,12367.423140499573,1181.2591335958261
2041,2028.2899372044678,30053936.0,2022,205.0,13316.64072916352,293.7505967717892,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,16621.542769974938,4,SAM,LETTUCE,BRAZIL,14593.25283277047,3304.9020408114175
2042,2759.1001790562386,10835344.0,2021,205.0,17681.077101779105,1302.798516262893,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,20462.032319488477,4,SAM,LETTUCE,BRAZIL,17702.93214043224,2780.9552177093715
2043,2190.7059065017547,10835344.0,2021,214.0,17071.287528763827,529.7833578244727,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,19258.09071619682,4,SAM,LETTUCE,LAS,17067.384809695068,2186.8031874329927
2044,4559.286202280361,10835344.0,2022,205.0,26727.963470959476,722.6200227266747,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,30208.25954703962,4,SAM,LETTUCE,BRAZIL,25648.97334475926,3480.296076080142
2045,3203.163139381189,10840149.0,2020,205.0,16623.4050383589,75.51840359261803,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,21169.163752670527,4,SAM,LETTUCE,BRAZIL,17966.00061328934,4545.75871431163
2046,2733.199192801089,10835344.0,2022,205.0,14410.681593741476,339.8837886551454,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,19173.68966135621,4,SAM,LETTUCE,BRAZIL,16440.49046855512,4763.0080676147345
2047,3941.380404739615,10835344.0,2022,205.0,28323.309916941264,793.7554015604737,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,30583.28209890988,4,SAM,LETTUCE,BRAZIL,26641.901694170265,2259.9721819686174
2048,3218.6660403039828,10835344.0,2020,214.0,19825.32841941366,1700.389287825023,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,23678.143760377938,4,SAM,LETTUCE,LAS,20459.477720073955,3852.8153409642755
2049,3950.209962791646,10835344.0,2021,214.0,22875.570048771686,723.3927495194234,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,28846.539960080903,4,SAM,LETTUCE,LAS,24896.329997289256,5970.9699113092165
2050,3324.145333497014,10835344.0,2021,214.0,21275.817818970107,609.4932446034724,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,23794.102718232607,4,SAM,LETTUCE,LAS,20469.957384735593,2518.2848992624995
2051,1230.8423147468532,10835344.0,2020,214.0,9236.230232613554,502.2907166577111,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,11776.952327920439,4,SAM,LETTUCE,LAS,10546.110013173586,2540.7220953068845
2052,4622.837995191735,10835344.0,2022,214.0,21204.45101466431,66.55903212054966,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,27978.517590008156,4,SAM,LETTUCE,LAS,23355.67959481642,6774.066575343844
2053,3133.735917121144,10840149.0,2021,205.0,18352.015893645963,1170.837378490287,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,21496.941828079976,4,SAM,LETTUCE,BRAZIL,18363.205910958834,3144.9259344340126
2054,2435.9063704862774,10835344.0,2021,205.0,23264.960881846513,1715.851456181798,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26805.56724008446,4,SAM,LETTUCE,BRAZIL,24369.66086959818,3540.6063582379456
2055,3795.839114013233,10835344.0,2021,205.0,19151.404795652958,48.57171429029734,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23024.655783575738,4,SAM,LETTUCE,BRAZIL,19228.816669562504,3873.2509879227787
2056,2283.5016791048506,10840149.0,2021,205.0,17956.91682919663,281.9678871804305,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,21067.17148086147,4,SAM,LETTUCE,BRAZIL,18783.66980175662,3110.2546516648413
2057,2952.8146775579353,10840149.0,2020,205.0,18360.596952177963,171.0665202557009,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22259.74395535762,4,SAM,LETTUCE,BRAZIL,19306.92927779968,3899.1470031796575
2058,1704.0674244796785,30053936.0,2021,205.0,12333.717370789645,235.7145755363979,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,14786.197250666026,4,SAM,LETTUCE,BRAZIL,13082.129826186347,2452.47987987638
2059,2426.051140093865,10835344.0,2022,205.0,15417.989565016822,606.993668451167,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,20377.199845940144,4,SAM,LETTUCE,BRAZIL,17951.14870584628,4959.210280923323
2060,2921.1198854157838,10840149.0,2021,205.0,21999.7366949696,2487.447431253628,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,24557.15149600282,4,SAM,LETTUCE,BRAZIL,21636.031610587037,2557.414801033223
2061,1890.0007412933985,10840149.0,2022,205.0,9946.349372603918,285.9272721855968,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13003.92767940958,4,SAM,LETTUCE,BRAZIL,11113.926938116181,3057.5783068056626
2062,1825.3615006411492,10835344.0,2020,205.0,20082.889016074092,782.3468250610968,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,23162.497984766946,4,SAM,LETTUCE,BRAZIL,21337.136484125796,3079.608968692853
2063,1179.15545142671,10835344.0,2021,205.0,10730.753175005895,185.4253172730874,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,11804.106539062894,4,SAM,LETTUCE,BRAZIL,10624.951087636184,1073.3533640569983
2064,2540.12478315992,10840149.0,2021,45.0,12526.340351164972,1364.780340952861,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,14919.009922780786,2,NAM,LETTUCE,US&CA,12378.885139620867,2392.6695716158138
2065,3600.292212033139,10775527.0,2020,205.0,27066.639465740434,1105.531307797934,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,31664.146010181383,4,SAM,LETTUCE,BRAZIL,28063.853798148244,4597.506544440947
2066,2615.78163763666,10835344.0,2021,205.0,20126.756281269652,1144.872131549163,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22444.93646197114,4,SAM,LETTUCE,BRAZIL,19829.15482433448,2318.1801807014876
2067,5744.305264744322,10835344.0,2021,220.0,30029.732672110924,999.5108642523028,CT40,LAS,4206.0,CD-Paraguay,LAS,Paraguay,CA33,CD-PY,33121.375958330726,4,SAM,LETTUCE,LAS,27377.0706935864,3091.6432862198026
2068,1428.2275691492857,10835344.0,2020,205.0,11614.221355631626,1252.083103735717,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13440.3257701563,4,SAM,LETTUCE,BRAZIL,12012.098201007015,1826.104414524674
2069,3551.9888389472767,10840149.0,2020,205.0,22348.8019957758,1279.023784564251,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28442.929534960596,4,SAM,LETTUCE,BRAZIL,24890.94069601332,6094.127539184795
2070,5279.326173113516,30053936.0,2021,205.0,31204.472989610764,82.53923509763536,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,34758.39769845662,4,SAM,LETTUCE,BRAZIL,29479.0715253431,3553.9247088458537
2071,3899.454163387341,10840149.0,2020,205.0,27688.379125026648,309.7877074523609,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,33549.629543828094,4,SAM,LETTUCE,BRAZIL,29650.175380440756,5861.250418801447
2072,2934.550248226919,10775527.0,2020,205.0,17653.891929811532,745.4687398017991,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22268.258948394232,4,SAM,LETTUCE,BRAZIL,19333.708700167314,4614.367018582699
2073,2624.341898721007,10775527.0,2020,205.0,11723.733662423381,712.1759967206972,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13534.406086048853,4,SAM,LETTUCE,BRAZIL,10910.064187327846,1810.6724236254727
2074,2362.19409627173,30053936.0,2022,205.0,16136.715483505748,2304.142160111384,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,19193.06397755893,4,SAM,LETTUCE,BRAZIL,16830.8698812872,3056.3484940531807
2075,2872.588126528279,30053936.0,2021,205.0,18165.456627991654,411.458779964306,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,19830.856280323314,4,SAM,LETTUCE,BRAZIL,16958.268153795034,1665.3996523316605
2076,4001.3771681140865,30053936.0,2021,205.0,26696.58714968234,1910.035287410262,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,30656.408654785777,4,SAM,LETTUCE,BRAZIL,26655.03148667169,3959.821505103437
2077,1428.612289817174,10775527.0,2021,205.0,11741.617522285032,714.3798329585665,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13332.443708064582,4,SAM,LETTUCE,BRAZIL,11903.831418247408,1590.826185779549
2078,2143.3148862314833,10775527.0,2020,205.0,20444.827565977703,8.276303456628511,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,24434.702813653275,4,SAM,LETTUCE,BRAZIL,22291.38792742179,3989.8752476755735
2079,1304.0620325225832,30053936.0,2021,205.0,9279.690591959195,1058.418201824661,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,11778.25855229118,4,SAM,LETTUCE,BRAZIL,10474.196519768597,2498.567960331984
2080,3683.702229504385,10775527.0,2021,205.0,22236.980056447843,666.3058268488874,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,24705.558121502872,4,SAM,LETTUCE,BRAZIL,21021.855891998486,2468.578065055029
2081,4604.268856053056,10775527.0,2020,205.0,25081.774789089108,1845.40084550931,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,30584.90632094924,4,SAM,LETTUCE,BRAZIL,25980.637464896186,5503.131531860135
2082,3076.834188393696,30053936.0,2022,205.0,16213.085664421278,17.63007336435646,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,20778.54493836964,4,SAM,LETTUCE,BRAZIL,17701.710749975944,4565.459273948361
2083,5094.5760015337155,10835344.0,2022,205.0,30283.736703799215,742.677261923274,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,33730.7307940133,4,SAM,LETTUCE,BRAZIL,28636.154792479585,3446.994090214089
2084,4757.812514080093,10840149.0,2021,205.0,23650.82012733882,661.2329605029183,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,31069.229135171277,4,SAM,LETTUCE,BRAZIL,26311.416621091186,7418.409007832457
2085,1373.035199283266,10835344.0,2022,205.0,10585.661704491878,183.4256694183186,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,11438.395957491985,4,SAM,LETTUCE,BRAZIL,10065.360758208719,852.7342530001052
2086,2638.8916464661816,10840149.0,2022,205.0,16236.077292365519,144.4156119903482,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,19291.158894035376,4,SAM,LETTUCE,BRAZIL,16652.267247569194,3055.081601669857
2087,3865.5193800570632,10835344.0,2022,205.0,22856.705131413924,359.550342369276,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28102.877870392425,4,SAM,LETTUCE,BRAZIL,24237.358490335362,5246.172738978503
2088,3324.951300401184,10835344.0,2020,205.0,26711.92877880803,233.3975363874049,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,31921.922606842672,4,SAM,LETTUCE,BRAZIL,28596.97130644149,5209.993828034642
2089,3295.808677896515,10835344.0,2021,205.0,22496.807499384497,462.906255529094,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,24879.954296624644,4,SAM,LETTUCE,BRAZIL,21584.14561872813,2383.146797240148
2090,1690.8662324728077,30053936.0,2021,205.0,11821.791952844396,1075.860799503679,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13679.387768781151,4,SAM,LETTUCE,BRAZIL,11988.521536308343,1857.5958159367547
2091,2700.767938145524,10835344.0,2021,205.0,20196.790505531015,116.5961329835382,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,25263.52718437162,4,SAM,LETTUCE,BRAZIL,22562.759246226095,5066.736678840604
2092,3864.8525820582736,10775527.0,2022,205.0,25027.705862549054,560.2300239787528,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,28277.00789093151,4,SAM,LETTUCE,BRAZIL,24412.155308873236,3249.3020283824562
2093,4182.506496735084,10835344.0,2021,205.0,24377.139886399662,498.7454969987318,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,27130.803083048355,4,SAM,LETTUCE,BRAZIL,22948.29658631327,2753.663196648694
2094,2078.6873751129606,10840149.0,2020,205.0,12489.91568256118,102.7523000700301,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,13418.494508301315,4,SAM,LETTUCE,BRAZIL,11339.807133188355,928.5788257401344
2095,4341.978438331631,30053936.0,2021,205.0,23818.12536387317,31.17014421244494,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26726.953050592172,4,SAM,LETTUCE,BRAZIL,22384.974612260543,2908.8276867190025
2096,2281.8422661376426,10835344.0,2021,205.0,11190.659878027713,1677.00971907721,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,12936.920363907908,4,SAM,LETTUCE,BRAZIL,10655.078097770265,1746.2604858801956
2097,5685.015540872718,10840149.0,2020,205.0,29261.33643355875,116.4913348442481,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,33788.70027960865,4,SAM,LETTUCE,BRAZIL,28103.684738735934,4527.363846049903
